,Date,User,Tweet
59,2022-04-24 17:24:16+00:00,ChannelMarsy,#MangondatoSerapio2022 visited 3 provinces and 2 independent cities based on campaign reports. Faisal Mangondato ran for the Senate in 2019 but lost. He almost clinched Lanao del Sur. Both are running under the party Katipunan ng Kamalayang Kayumanggi https://t.co/iLEGj1sUJ8
60,2022-04-24 13:15:27+00:00,iampawns,"Anyone but blengblong &gt;&gt;&gt;

If I were to choose between 2 candidates na lang and ang natira na lang is si Bebe M and Faisal Mangondato... ang iboboto ko ay si Faisal."
61,2022-04-24 11:50:00+00:00,gmanews,"Dumalo si presidential candidate Faisal Mangondato sa Blue Mosque sa Taguig para sa kaniyang kampanya sa #Eleksyon2022 ngayong araw. 

File photo: 24 Oras Weekend

Bisitahin ang https://t.co/X90V3XrL3l para sa latest updates tungkol sa #Eleksyon2022. https://t.co/cLRACCCUSA"
62,2022-04-24 08:09:11+00:00,sbes_sbu,"Senator Panfilo “Ping” M. Lacson. (n.d.). Senate of the Philippines. https://t.co/x4suymsjAA 

Noriega, R. (2022, February 9). Presidential hopeful Faisal Mangondato to push for federalism if he wins. GMA News. Retrieved April 22, 2022 from https://t.co/qjiciJgz9b"
63,2022-04-23 01:00:01+00:00,CIFALPh,"📢 MEET THE CANDIDATES FOR LEADERS IN FOCUS 

▪️ Sec. Ernesto Abella @AbellaCorpus
▪️ Mr. Leody de Guzman @LeodyManggagawa
▪️ Mr. Norberto Gonzales @NBGonzalesph
▪️ Mr. Faisal Mangondato 
▪️ Dr. Jose Montemayor, Jr.
▪️ Hon. Leni Robredo @lenirobredo https://t.co/585upCftom"
64,2022-04-22 13:45:00+00:00,ANCALERTS,"LOOK: Faisal Mangondato visits Marian devotees in #Halalan2022 campaign

https://t.co/27rAQePwbt"
65,2022-04-22 11:31:03+00:00,ayanphilippines,"For today’s Get to know the Presidentiables, read more about our two presidential aspirants, Ping Lacson and Faisal Mangondato.

Caption by: Celestil Bernas
Content by: Jasmine and Celestil
Publication by: Jolo Hermano

#ASEANYouthAdvocates
#AYANWay
#AYANPh
#ASEAN https://t.co/d8GEqwytrr"
66,2022-04-22 10:49:27+00:00,JohnsonManabat,"Presidential candidate Faisal Mangondato, hindi pabor sa panawagang withdrawal sa sinomang kapwa kandidatong pangulo. #Halalan2022 https://t.co/Gig86Q8eRw"
67,2022-04-22 08:40:29+00:00,JohnsonManabat,"Katipunan Party standard bearer Faisal Mangondato, nasa Western Bicutan sa Taguig para harapin ang mga Marian devotees at lider ng urban poor groups sa lugar. #Halalan2022 https://t.co/ELab6NBWo8"
68,2022-04-21 13:50:00+00:00,gmanews,"Presidential candidate Faisal Mangondato questioned the promises of other candidates when it comes to reducing the price of electricity, water, fuel and other necessities during his visit in La Union for #Eleksyon2022. 

WATCH: https://t.co/BTcZVo2sB7 https://t.co/TkMs32zuGV"
