,Date,User,Tweet
27,2022-05-05 19:31:23+00:00,CharlesKim624,@SNJYWNST There's nothing wrong about clearing his family's name and isa lang yun sa dahilan niya. Ang mali eh yung panay sabi ka na di ka tatakbo tapos tumakbo ka dahil sa isang kandidato.  nagmeeting sila nila Dr. Willie Ong diba yun daw ang plano pagtutulungan si BBM
28,2022-05-05 19:21:43+00:00,Dioneeeeeeeeh,Not doc willie ong lmao cjsncbsnxb
29,2022-05-05 18:56:11+00:00,JesusCGregorio,"Why Doc Willie Ong for Vice President?
https://t.co/VbbqMbqlLf"
30,2022-05-05 18:53:41+00:00,GregoriojessC,"Why Doc Willie Ong for Vice President
https://t.co/P1lWiAI9Kk"
31,2022-05-05 18:05:35+00:00,lehnir,@IskoMoreno Haha Sayang sayo npunta si doc Willie ong namali ng katandem tskk.. Eh Balimbing kpa.. Kung San may pakinabng dun ka then iwan s ere ksama mo tested on lim at erap.. Aish.. Just saying.. ✌️✌️
32,2022-05-05 17:55:55+00:00,BobyCarsan,"Mabisang LUNAS sa Diabetes, High Blood, Cholesterol at Stress – Payo ni Doc Willie Ong #567b https://t.co/4Vk7xtWdep"
33,2022-05-05 14:53:16+00:00,BobyCarsan,Amlo-dipine Mas Mabisa Sa Losar-tan sa High Blood – By Doc Willie Ong #1088 https://t.co/5iCF1bwWfI
34,2022-05-05 13:18:26+00:00,gogumapatatas,"kung magcocompare lang sila ng subscribers and views ng presidential and vice presidential candidates jusko tinalo na sila ni doc willie ong, more than 7M subscribers and malapit na sa 1B views. baby em tanked!!"
35,2022-05-05 12:31:11+00:00,mikatsuobushi,btw yung nanay kong solid doc willie ong talaga si kiko yung shinade for vp sa sample ballot ewan ko kung ano nakain baka yung mga shared posts ko sa facebook buti naman🤧
36,2022-05-05 12:01:58+00:00,leifollero,@supernegatrona Dahil dito.Leni at Doc Willie Ong ako.
37,2022-05-05 11:36:50+00:00,toper_man,"Kung si Doc Willie Ong nidagan ug Senator mu vote jud ko niya pero kay VP man, haays sayanga jud. Ikaw unta puli kay Duque"
38,2022-05-05 11:12:46+00:00,foreverkiko99,@cacarix @IskoMoreno Sarili lang ni Isko ang iniisip niya. Feel ko nga mas makakahatak ng boto si Doc Willie Ong kesa dito eh.
39,2022-05-05 11:06:42+00:00,ssulthegreat,omggggg naconvert ko na nanay ko from willie ong to Kiko Pangilinan as her VP 😭😭🌸 thank you Lord. #LeniKikoAllTheWay #KikoForVicePresident2022 #KikoAngManokKo #LeniForPresident2022 #LeniKikoAllTheWay2022
40,2022-05-05 10:55:01+00:00,iambrillarch,"I am for UniTeam, my parents root for Ping and Doc Willie Ong, and my sister is a Kakampink. 

I choose family over politics. ❤️💚🇵🇭"
41,2022-05-05 10:18:29+00:00,PhilippineStar,"Presidential aspirant Maila Mayor Isko Moreno, his running mate Doc Willie Ong, and their senatorial slate received a warm welcome from their supporters during a campaign sortie in Sogod, Southern Leyte on Thursday. #BilangPilipino2022 (Photos by Edd Gumban/The Philippine STAR) https://t.co/CcA6Q3OLDG"
42,2022-05-05 07:59:51+00:00,thechronicleph,"Ipinagmamalaki ni vice presidential candidate Doc Willie Ong ang kanyang mga tagasuportang bagama’t tahimik lamang ay matinding magmahal. Aniya, hinding-hindi niya iiwanan ang mga ito hanggang sa siya ay nabubuhay.

#TheChronicle #SinoBayan https://t.co/m8X99X0mXw"
43,2022-05-05 06:15:14+00:00,News5PH,"Nag-courtesy call ngayong araw, May 5, si presidential candidate Mayor Isko Moreno kay Southern Leyte Gov. Damian Mercado. Kasama ni Moreno ang kaniyang ka-tandem na si Doc Willie Ong at senatorial candidates ng Aksyon Demokratiko. #BilangPilipino2022 https://t.co/gLWxhY33Tv"
44,2022-05-05 04:19:38+00:00,biancadava,"LOOK: Domagoso, his running mate Dr. Willie Ong greet supporters who waited for their arrival in Sogod town.

They are set to hold a town hall meeting here. #Halalan2022 @ABSCBNNews https://t.co/DjRxBr0N08"
45,2022-05-05 02:31:34+00:00,PTVph,"TINGNAN: Nag-courtesy visit ngayong Huwebes ng umaga, Mayo 5, si presidential candidate Manila Mayor Isko Moreno Domagoso at vice presidential candidate Doc Willie Ong kay Southern Leyte Gov. Damian Mercado kasama ang Aksyon Demokratiko senatorial bets. | via Patrick de Jesus

1/ https://t.co/JlR0vXNqUX"
46,2022-05-05 01:49:18+00:00,rapplerdotcom,"@piaranada Southern Leyte Governor Damian Mercado hosts a breakfast for Isko Moreno, Willie Ong, and their senatorial slate in provincial capitol. #PHVote #WeDecide | via @piaranada https://t.co/l4Mxu66cMH"
47,2022-05-05 01:46:08+00:00,piaranada,"Southern Leyte Governor Damian Mercado hosts a breakfast for Isko Moreno, Willie Ong, and their senatorial slate in provincial capitol. https://t.co/R5xhYuQMRi"
48,2022-05-04 23:25:11+00:00,imortaljoey,"Kami nang kapatid ko, team Leni talaga. Haha! Tapos VP namin si Doc Willie Ong sana pero we decided na kay Kiko na lang kami kase “sayang” lang yung vote namin kay Doc kase wala din naman syang chance manalo so kay Kiko na lang kami, atleast mas may chance sya manalo vs Sara D."
49,2022-05-04 20:48:16+00:00,chloie77,"@GelSantosRelos As per Dr. Willie Ong, politics is a game and it's dirty. Sad truth. 😔"
50,2022-05-04 20:00:48+00:00,joel_gregorio,"@inquirerdotnet To embrace Willie Ong as VP? I doubt it. Sara/GMA bloc dominates the House of Rep. Connecting dots in this “to-endorse-or-not-to-endorse” mystery has never been interesting. The next piece of the puzzle is his cryptic message, “wala akong kandidato ngayon HANGGANG Disyembre” 2/2"
